_id,label,id,token,sentence
,,,of,225
,,,the,225
,,,2006,225
,,,exhibition,225
,,,she,225
,,,guest,225
,,,-,225
,,,curated,225
,,,at,225
,,,the,225
,,,Louvre,225
,,,.,225
,,,The,226
,,,film,226
,,,'s,226
,,,executive,226
,,,producer,226
,,,was,226
,,,Jonathan,226
,,,Demme,226
,,,.,226
,,,It,227
,,,was,227
,,,directed,227
,,,by,227
,,,Oberlin,227
,,,College,227
,,,Cinema,227
,,,Studies,227
,,,faculty,227
,,,Geoff,227
,,,Pingree,227
,,,and,227
,,,Rian,227
,,,Brown,227
,,,",",227
,,,and,227
,,,incorporates,227
,,,footage,227
,,,shot,227
,,,by,227
,,,Morrison,227
,,,'s,227
,,,first,227
,,,-,227
,,,born,227
,,,son,227
,,,Harold,227
,,,Ford,227
,,,Morrison,227
,,,",",227
,,,who,227
,,,also,227
,,,consulted,227
,,,on,227
,,,the,227
,,,film,227
,,,.,227
,,,In,228
,,,2019,228
,,,",",228
,,,Timothy,228
,,,Greenfield,228
,,,-,228
,,,Sanders,228
,,,',228
,,,documentary,228
,,,Toni,228
,,,Morrison,228
,,,:,228
,,,The,228
,,,Pieces,228
,,,I,228
,,,Am,228
,,,premiered,228
,,,at,228
,,,the,228
,,,Sundance,228
,,,Film,228
,,,Festival,228
,,,.,228
,,,People,229
,,,featured,229
,,,in,229
,,,the,229
,,,film,229
,,,include,229
,,,Morrison,229
,,,",",229
,,,Angela,229
,,,Davis,229
,,,",",229
,,,Oprah,229
,,,Winfrey,229
,,,",",229
,,,Sonia,229
,,,Sanchez,229
,,,",",229
,,,and,229
,,,Walter,229
,,,Mosley,229
,,,",",229
,,,among,229
,,,others,229
,,,.,229
